site_id,synthetic_session_id,adjustment_type,original_energy_kwh,final_energy_kwh,final_dwell_hours
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001184,increased_dwell_to_make_energy_feasible,8.529,14.130797491038434,2.1410299228846115
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001203,increased_dwell_to_make_energy_feasible,0.6520127777777778,19.034,2.883939393939394
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001212,increased_dwell_to_make_energy_feasible,1.633,10.744,1.627878787878788
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001215,increased_dwell_to_make_energy_feasible,5.955,6.451,0.9774242424242424
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001218,increased_dwell_to_make_energy_feasible,13.872,4.846,0.7342424242424243
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001220,increased_dwell_to_make_energy_feasible,13.924,2.357,0.3571212121212122
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001227,increased_dwell_to_make_energy_feasible,9.134,13.958,2.114848484848485
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001235,increased_dwell_to_make_energy_feasible,7.667,13.227,2.0040909090909094
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001237,increased_dwell_to_make_energy_feasible,9.357,7.198,1.0906060606060608
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001238,increased_dwell_to_make_energy_feasible,4.543,7.826,1.1857575757575758
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001239,increased_dwell_to_make_energy_feasible,1.948,6.143,0.9307575757575758
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001243,increased_dwell_to_make_energy_feasible,20.275,6.026,0.9130303030303031
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001245,increased_dwell_to_make_energy_feasible,5.479,13.424,2.033939393939394
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001253,increased_dwell_to_make_energy_feasible,3.255,13.213,2.001969696969697
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001257,increased_dwell_to_make_energy_feasible,15.205,8.0,1.2121212121212122
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001261,increased_dwell_to_make_energy_feasible,16.604,5.963,0.9034848484848486
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001263,increased_dwell_to_make_energy_feasible,4.21,29.475,4.465909090909092
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001271,increased_dwell_to_make_energy_feasible,11.882,13.662,2.0700000000000003
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001277,increased_dwell_to_make_energy_feasible,4.603,23.88,3.618181818181818
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001278,increased_dwell_to_make_energy_feasible,11.901,37.14,5.627272727272728
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001284,increased_dwell_to_make_energy_feasible,2.521,14.047,2.1283333333333334
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001287,increased_dwell_to_make_energy_feasible,12.019,17.468,2.646666666666667
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001298,increased_dwell_to_make_energy_feasible,4.097,12.066,1.8281818181818184
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001302,increased_dwell_to_make_energy_feasible,10.738,7.491,1.135
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001306,increased_dwell_to_make_energy_feasible,4.178,13.917,2.108636363636364
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001307,increased_dwell_to_make_energy_feasible,11.181,13.216,2.0024242424242424
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001322,increased_dwell_to_make_energy_feasible,2.791,18.87093488650053,2.8592325585606866
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001323,increased_dwell_to_make_energy_feasible,8.169,20.604,3.121818181818182
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001326,increased_dwell_to_make_energy_feasible,9.893,15.143,2.2943939393939394
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001330,increased_dwell_to_make_energy_feasible,4.382,10.567,1.601060606060606
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001337,increased_dwell_to_make_energy_feasible,13.889,6.322,0.9578787878787879
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001377,increased_dwell_to_make_energy_feasible,4.302,13.899,2.105909090909091
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001385,increased_dwell_to_make_energy_feasible,9.857,3.652,0.5533333333333333
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001386,increased_dwell_to_make_energy_feasible,5.243,10.605,1.606818181818182
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001391,increased_dwell_to_make_energy_feasible,5.568,15.692,2.377575757575758
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001394,increased_dwell_to_make_energy_feasible,3.782,13.898,2.105757575757576
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001395,increased_dwell_to_make_energy_feasible,4.035,13.879,2.102878787878788
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001403,increased_dwell_to_make_energy_feasible,10.665,13.901,2.1062121212121214
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001410,increased_dwell_to_make_energy_feasible,9.477,30.981,4.694090909090909
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001413,increased_dwell_to_make_energy_feasible,7.442,13.899,2.105909090909091
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001415,increased_dwell_to_make_energy_feasible,14.909,12.668,1.9193939393939394
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001420,increased_dwell_to_make_energy_feasible,6.392,13.965,2.115909090909091
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001421,increased_dwell_to_make_energy_feasible,13.267,7.659,1.1604545454545454
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001423,increased_dwell_to_make_energy_feasible,13.909,6.085,0.921969696969697
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001425,increased_dwell_to_make_energy_feasible,6.549,15.871,2.4046969696969698
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001437,increased_dwell_to_make_energy_feasible,13.894,14.188786944444448,2.1498162037037045
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001443,increased_dwell_to_make_energy_feasible,0.632,5.551,0.8410606060606062
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001451,increased_dwell_to_make_energy_feasible,12.163,1.834,0.2778787878787879
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001457,increased_dwell_to_make_energy_feasible,7.729,10.349,1.568030303030303
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001459,increased_dwell_to_make_energy_feasible,13.288,13.918,2.108787878787879
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001460,increased_dwell_to_make_energy_feasible,13.1,12.737,1.929848484848485
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001473,increased_dwell_to_make_energy_feasible,1.831132019115,6.589,0.9983333333333334
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001484,increased_dwell_to_make_energy_feasible,5.154,10.374,1.571818181818182
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001488,increased_dwell_to_make_energy_feasible,2.969,11.377,1.723787878787879
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001498,increased_dwell_to_make_energy_feasible,5.066,13.877,2.102575757575758
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001503,increased_dwell_to_make_energy_feasible,13.218,7.2,1.090909090909091
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001506,increased_dwell_to_make_energy_feasible,12.2,4.125,0.625
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001509,increased_dwell_to_make_energy_feasible,13.196,15.903,2.4095454545454547
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001513,increased_dwell_to_make_energy_feasible,5.975,4.315,0.6537878787878789
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001514,increased_dwell_to_make_energy_feasible,3.932,23.657,3.5843939393939395
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001517,increased_dwell_to_make_energy_feasible,16.235,8.657,1.3116666666666668
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001522,increased_dwell_to_make_energy_feasible,41.434,6.703,1.0156060606060606
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001529,increased_dwell_to_make_energy_feasible,6.057,10.095,1.5295454545454548
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001537,increased_dwell_to_make_energy_feasible,9.487,13.912,2.107878787878788
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001547,increased_dwell_to_make_energy_feasible,13.881,15.396,2.332727272727273
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001548,increased_dwell_to_make_energy_feasible,18.313,13.779,2.087727272727273
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001561,increased_dwell_to_make_energy_feasible,7.072,6.661,1.0092424242424243
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001564,increased_dwell_to_make_energy_feasible,4.71,28.998,4.3936363636363645
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001593,increased_dwell_to_make_energy_feasible,7.531986260454307,9.581,1.4516666666666667
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001612,increased_dwell_to_make_energy_feasible,4.471,4.546,0.6887878787878788
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001616,increased_dwell_to_make_energy_feasible,10.72,39.85,6.037878787878788
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001618,increased_dwell_to_make_energy_feasible,3.774,7.116,1.0781818181818181
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001626,increased_dwell_to_make_energy_feasible,8.17,7.531,1.141060606060606
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001628,increased_dwell_to_make_energy_feasible,26.201,12.136,1.8387878787878789
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001631,increased_dwell_to_make_energy_feasible,2.989,4.392,0.6654545454545455
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001633,increased_dwell_to_make_energy_feasible,13.874,2.326,0.3524242424242425
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001637,increased_dwell_to_make_energy_feasible,4.026,11.107,1.6828787878787879
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001653,increased_dwell_to_make_energy_feasible,3.08,31.493,4.7716666666666665
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001665,increased_dwell_to_make_energy_feasible,8.522,24.273,3.6777272727272727
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001675,increased_dwell_to_make_energy_feasible,3.03,3.615,0.5477272727272728
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001676,increased_dwell_to_make_energy_feasible,8.708,15.605,2.3643939393939397
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001685,increased_dwell_to_make_energy_feasible,13.503,9.818,1.4875757575757576
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001693,increased_dwell_to_make_energy_feasible,10.578,14.95,2.265151515151515
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001695,increased_dwell_to_make_energy_feasible,2.133,10.203,1.545909090909091
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001703,increased_dwell_to_make_energy_feasible,5.993,27.743,4.203484848484848
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001715,increased_dwell_to_make_energy_feasible,0.838,13.583,2.058030303030303
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001717,increased_dwell_to_make_energy_feasible,5.652,5.388,0.8163636363636364
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001725,increased_dwell_to_make_energy_feasible,15.312,7.254,1.0990909090909091
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001729,increased_dwell_to_make_energy_feasible,3.776,10.815,1.6386363636363637
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001732,increased_dwell_to_make_energy_feasible,1.186,13.901,2.1062121212121214
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001739,increased_dwell_to_make_energy_feasible,0.98,13.043,1.9762121212121213
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001742,increased_dwell_to_make_energy_feasible,8.618,6.969,1.055909090909091
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001752,increased_dwell_to_make_energy_feasible,10.27292562725841,13.908,2.1072727272727274
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001754,increased_dwell_to_make_energy_feasible,5.29,5.764680406213948,0.8734364251839316
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001755,increased_dwell_to_make_energy_feasible,6.551,17.397,2.6359090909090908
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001757,increased_dwell_to_make_energy_feasible,14.621,4.526,0.6857575757575758
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001760,increased_dwell_to_make_energy_feasible,8.12,10.748,1.6284848484848484
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001761,increased_dwell_to_make_energy_feasible,0.838,13.237,2.005606060606061
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001762,increased_dwell_to_make_energy_feasible,4.117,13.467,2.0404545454545455
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001764,increased_dwell_to_make_energy_feasible,7.952,5.118,0.7754545454545455
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001772,increased_dwell_to_make_energy_feasible,11.84,14.857,2.251060606060606
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001792,increased_dwell_to_make_energy_feasible,6.694,13.902,2.1063636363636364
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001797,increased_dwell_to_make_energy_feasible,14.972,40.858,6.1906060606060604
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001812,increased_dwell_to_make_energy_feasible,16.302,13.128,1.9890909090909092
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001815,increased_dwell_to_make_energy_feasible,2.862,13.501,2.0456060606060604
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001816,increased_dwell_to_make_energy_feasible,2.266,13.893,2.1050000000000004
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001817,increased_dwell_to_make_energy_feasible,3.774,8.73,1.322727272727273
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001835,increased_dwell_to_make_energy_feasible,5.359,4.636,0.7024242424242425
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001840,increased_dwell_to_make_energy_feasible,7.934,16.157,2.4480303030303032
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001854,increased_dwell_to_make_energy_feasible,7.285,6.609,1.0013636363636365
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001861,increased_dwell_to_make_energy_feasible,16.801,15.605,2.3643939393939397
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001867,increased_dwell_to_make_energy_feasible,5.153,40.035,6.0659090909090905
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001875,increased_dwell_to_make_energy_feasible,13.578,39.833,6.03530303030303
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001876,increased_dwell_to_make_energy_feasible,6.419,13.892,2.104848484848485
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001881,increased_dwell_to_make_energy_feasible,4.026,14.085,2.1340909090909093
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001882,increased_dwell_to_make_energy_feasible,6.964,4.43,0.6712121212121213
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001892,increased_dwell_to_make_energy_feasible,13.866,27.201,4.121363636363637
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001894,increased_dwell_to_make_energy_feasible,10.16,13.485,2.043181818181818
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001895,increased_dwell_to_make_energy_feasible,4.331,13.594,2.0596969696969696
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001903,increased_dwell_to_make_energy_feasible,4.174,18.19821684587548,2.757305582708406
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001921,increased_dwell_to_make_energy_feasible,5.239,3.144,0.47636363636363643
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001934,increased_dwell_to_make_energy_feasible,3.26,9.02,1.3666666666666667
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001935,increased_dwell_to_make_energy_feasible,3.481,7.729,1.1710606060606061
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001941,increased_dwell_to_make_energy_feasible,0.669,9.961,1.5092424242424243
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001945,increased_dwell_to_make_energy_feasible,2.473,34.056,5.16
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001947,increased_dwell_to_make_energy_feasible,13.873,13.915,2.1083333333333334
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001954,increased_dwell_to_make_energy_feasible,5.4,4.796,0.7266666666666668
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001959,increased_dwell_to_make_energy_feasible,2.531,13.942,2.1124242424242428
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001967,increased_dwell_to_make_energy_feasible,6.197,11.685,1.7704545454545457
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001974,increased_dwell_to_make_energy_feasible,4.104,10.032,1.52
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001978,increased_dwell_to_make_energy_feasible,5.003,3.811,0.5774242424242424
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0001994,increased_dwell_to_make_energy_feasible,13.951,13.345,2.021969696969697
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002001,increased_dwell_to_make_energy_feasible,16.987,16.657,2.523787878787879
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002017,increased_dwell_to_make_energy_feasible,0.917,4.127,0.6253030303030302
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002022,increased_dwell_to_make_energy_feasible,10.962,13.902,2.1063636363636364
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002029,increased_dwell_to_make_energy_feasible,4.922,16.225,2.4583333333333335
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002032,increased_dwell_to_make_energy_feasible,7.99,8.169,1.2377272727272728
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002035,increased_dwell_to_make_energy_feasible,4.775,41.868,6.343636363636365
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002038,increased_dwell_to_make_energy_feasible,1.794,6.926,1.0493939393939395
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002048,increased_dwell_to_make_energy_feasible,2.025,9.481,1.4365151515151515
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002053,increased_dwell_to_make_energy_feasible,4.306,19.4,2.9393939393939394
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002054,increased_dwell_to_make_energy_feasible,2.242,13.889,2.1043939393939395
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002061,increased_dwell_to_make_energy_feasible,13.518,24.088,3.64969696969697
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002073,increased_dwell_to_make_energy_feasible,2.052,16.1,2.43939393939394
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002080,increased_dwell_to_make_energy_feasible,4.1,13.214,2.0021212121212124
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002096,increased_dwell_to_make_energy_feasible,5.956,13.225,2.003787878787879
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002105,increased_dwell_to_make_energy_feasible,25.355,9.271,1.40469696969697
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002114,increased_dwell_to_make_energy_feasible,2.352,9.444,1.4309090909090911
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002140,increased_dwell_to_make_energy_feasible,11.988,13.886,2.103939393939394
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002144,increased_dwell_to_make_energy_feasible,12.508,13.892,2.104848484848485
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002154,increased_dwell_to_make_energy_feasible,13.88,7.972,1.207878787878788
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002156,increased_dwell_to_make_energy_feasible,4.013,11.873,1.7989393939393938
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002157,increased_dwell_to_make_energy_feasible,13.89,8.632,1.3078787878787879
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002158,increased_dwell_to_make_energy_feasible,10.419,20.348,3.083030303030303
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002160,increased_dwell_to_make_energy_feasible,7.2,28.691,4.347121212121213
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002165,increased_dwell_to_make_energy_feasible,8.208,13.218,2.002727272727273
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002167,increased_dwell_to_make_energy_feasible,15.816,16.546,2.506969696969697
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002169,increased_dwell_to_make_energy_feasible,12.492,13.893,2.1050000000000004
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002177,increased_dwell_to_make_energy_feasible,2.18,3.911248506570774,0.5926134100864809
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002180,increased_dwell_to_make_energy_feasible,4.906,13.221,2.0031818181818184
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002191,increased_dwell_to_make_energy_feasible,2.945,6.761,1.0243939393939394
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002199,increased_dwell_to_make_energy_feasible,11.828,13.89,2.104545454545455
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002205,increased_dwell_to_make_energy_feasible,4.053,3.88,0.5878787878787879
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002215,increased_dwell_to_make_energy_feasible,4.762,13.869,2.1013636363636365
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002221,increased_dwell_to_make_energy_feasible,10.099,13.55,2.053030303030303
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002223,increased_dwell_to_make_energy_feasible,13.431,11.865,1.7977272727272728
Arroyo_Garage_01,11D_SYN_Arroyo_Garage_01_0002226,increased_dwell_to_make_energy_feasible,13.883,6.498,0.9845454545454546
